2024-10-01 17:05:14,215 - INFO - Using device: cuda
2024-10-01 17:05:14,215 - INFO - Stage 1: Loading data...
2024-10-01 17:05:27,379 - INFO - Number of classes: 5
2024-10-01 17:05:27,379 - INFO - Stage 2: Initializing models...
2024-10-01 17:05:27,424 - INFO - Configuration Parameters:
2024-10-01 17:05:27,424 - INFO - seed: 42
2024-10-01 17:05:27,424 - INFO - batchsize: 128
2024-10-01 17:05:27,424 - INFO - sample_size: 2000
2024-10-01 17:05:27,424 - INFO - lambda_noise: 0.2
2024-10-01 17:05:27,424 - INFO - variance_threshold: 0.95
2024-10-01 17:05:27,424 - INFO - output_dim: 64
2024-10-01 17:05:27,424 - INFO - project_dim: 128
2024-10-01 17:05:27,424 - INFO - mlp_hidden_dim: 64
2024-10-01 17:05:27,424 - INFO - learning_rate: 0.0001
2024-10-01 17:05:27,424 - INFO - weight_decay: 0.001
2024-10-01 17:05:27,424 - INFO - num_epochs: 20000
2024-10-01 17:05:27,424 - INFO - mlp_epochs: 5000
2024-10-01 17:05:27,424 - INFO - loss_lambda_param: 0.005
2024-10-01 17:05:27,424 - INFO - scaling_method: minmax
2024-10-01 17:05:27,424 - INFO - eval_metric: survival
2024-10-01 17:05:27,425 - INFO - model_save_path: ./model_checkpoints
2024-10-01 17:05:27,425 - INFO - fra_save_path: ./fra_pre
2024-10-01 17:05:27,425 - INFO - training_dataset_name: All
2024-10-01 17:05:27,425 - INFO - testing_dataset_name: Metabric
2024-10-01 17:05:27,425 - INFO - device: cuda
2024-10-01 17:05:27,425 - INFO - sc_path: ./cancer_single_cell_data/processed_data.h5ad
2024-10-01 17:05:27,425 - INFO - bulk_path: ./cancer_brca_metabric_bulk_data/data_mrna_illumina_microarray_zscores_ref_diploid_samples.txt
2024-10-01 17:05:27,425 - INFO - stage_path: ./cancer_brca_metabric_bulk_data/Tumor_Stage.txt
2024-10-01 17:05:27,425 - INFO - survival_path: ./Synapse_metabric/Clinical_Overall_Survival_Data_from_METABRIC.txt
2024-10-01 17:05:27,425 - INFO - Model Architectures:
2024-10-01 17:05:27,425 - INFO - Encoder: Encoder(
  (layers): Sequential(
    (0): Linear(in_features=1371, out_features=2048, bias=True)
    (1): BatchNorm1d(2048, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (2): ReLU()
    (3): Dropout(p=0.2, inplace=False)
    (4): Linear(in_features=2048, out_features=1024, bias=True)
    (5): BatchNorm1d(1024, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (6): ReLU()
    (7): Dropout(p=0.2, inplace=False)
    (8): Linear(in_features=1024, out_features=512, bias=True)
    (9): BatchNorm1d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (10): ReLU()
    (11): Dropout(p=0.2, inplace=False)
    (12): Linear(in_features=512, out_features=256, bias=True)
    (13): BatchNorm1d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (14): ReLU()
    (15): Dropout(p=0.2, inplace=False)
    (16): Linear(in_features=256, out_features=64, bias=True)
    (17): Softplus(beta=1, threshold=20)
  )
)
2024-10-01 17:05:27,425 - INFO - Projector: Projector(
  (layers): Sequential(
    (0): Linear(in_features=64, out_features=1024, bias=True)
    (1): BatchNorm1d(1024, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (2): ReLU()
    (3): Linear(in_features=1024, out_features=128, bias=True)
  )
)
2024-10-01 17:05:27,425 - INFO - MLP Bulk: MLPClassifier(
  (layers): Sequential(
    (0): Linear(in_features=1371, out_features=64, bias=True)
    (1): ReLU()
    (2): Linear(in_features=64, out_features=64, bias=True)
    (3): ReLU()
    (4): Linear(in_features=64, out_features=5, bias=True)
  )
)
2024-10-01 17:05:27,425 - INFO - MLP Embedded: MLPClassifier(
  (layers): Sequential(
    (0): Linear(in_features=64, out_features=64, bias=True)
    (1): ReLU()
    (2): Linear(in_features=64, out_features=64, bias=True)
    (3): ReLU()
    (4): Linear(in_features=64, out_features=5, bias=True)
  )
)
2024-10-01 17:05:27,425 - INFO - Stage 3: Training Barlow Twins...
2024-10-01 17:06:01,700 - INFO - Epoch 100 completed. Loss: 3.1356
2024-10-01 17:06:38,845 - INFO - Epoch 200 completed. Loss: 2.2546
2024-10-01 17:07:14,260 - INFO - Epoch 300 completed. Loss: 1.7541
2024-10-01 17:07:40,962 - INFO - Epoch 400 completed. Loss: 1.4601
2024-10-01 17:08:01,213 - INFO - Epoch 500 completed. Loss: 1.2557
2024-10-01 17:08:25,174 - INFO - Epoch 600 completed. Loss: 1.1161
2024-10-01 17:09:01,854 - INFO - Epoch 700 completed. Loss: 0.9729
2024-10-01 17:09:32,921 - INFO - Epoch 800 completed. Loss: 0.9065
2024-10-01 17:10:05,230 - INFO - Epoch 900 completed. Loss: 0.8028
2024-10-01 17:10:43,623 - INFO - Epoch 1000 completed. Loss: 0.7900
2024-10-01 17:11:19,811 - INFO - Epoch 1100 completed. Loss: 0.7397
2024-10-01 17:11:58,268 - INFO - Epoch 1200 completed. Loss: 0.7159
2024-10-01 17:12:33,442 - INFO - Epoch 1300 completed. Loss: 0.6976
2024-10-01 17:13:12,114 - INFO - Epoch 1400 completed. Loss: 0.6739
2024-10-01 17:13:49,598 - INFO - Epoch 1500 completed. Loss: 0.6454
2024-10-01 17:14:27,399 - INFO - Epoch 1600 completed. Loss: 0.6387
2024-10-01 17:15:00,761 - INFO - Epoch 1700 completed. Loss: 0.6782
2024-10-01 17:15:39,017 - INFO - Epoch 1800 completed. Loss: 0.6649
2024-10-01 17:16:15,633 - INFO - Epoch 1900 completed. Loss: 0.6693
2024-10-01 17:16:54,766 - INFO - Epoch 2000 completed. Loss: 0.6387
2024-10-01 17:17:23,579 - INFO - Epoch 2100 completed. Loss: 0.6227
2024-10-01 17:17:52,428 - INFO - Epoch 2200 completed. Loss: 0.6252
2024-10-01 17:18:30,201 - INFO - Epoch 2300 completed. Loss: 0.6292
2024-10-01 17:19:08,398 - INFO - Epoch 2400 completed. Loss: 0.6467
2024-10-01 17:19:45,213 - INFO - Epoch 2500 completed. Loss: 0.6400
2024-10-01 17:20:20,556 - INFO - Epoch 2600 completed. Loss: 0.6209
2024-10-01 17:20:50,430 - INFO - Epoch 2700 completed. Loss: 0.6212
2024-10-01 17:21:24,999 - INFO - Epoch 2800 completed. Loss: 0.6150
2024-10-01 17:21:46,261 - INFO - Epoch 2900 completed. Loss: 0.5633
2024-10-01 17:22:20,344 - INFO - Epoch 3000 completed. Loss: 0.5813
2024-10-01 17:22:50,715 - INFO - Epoch 3100 completed. Loss: 0.5890
2024-10-01 17:23:28,230 - INFO - Epoch 3200 completed. Loss: 0.6016
2024-10-01 17:24:02,472 - INFO - Epoch 3300 completed. Loss: 0.5691
2024-10-01 17:24:34,872 - INFO - Epoch 3400 completed. Loss: 0.5670
2024-10-01 17:25:08,903 - INFO - Epoch 3500 completed. Loss: 0.5753
2024-10-01 17:25:32,703 - INFO - Epoch 3600 completed. Loss: 0.5481
2024-10-01 17:25:53,535 - INFO - Epoch 3700 completed. Loss: 0.5484
2024-10-01 17:26:24,869 - INFO - Epoch 3800 completed. Loss: 0.5390
2024-10-01 17:26:55,766 - INFO - Epoch 3900 completed. Loss: 0.5503
2024-10-01 17:27:30,461 - INFO - Epoch 4000 completed. Loss: 0.5470
2024-10-01 17:28:06,911 - INFO - Epoch 4100 completed. Loss: 0.5250
2024-10-01 17:28:42,103 - INFO - Epoch 4200 completed. Loss: 0.5186
2024-10-01 17:29:19,555 - INFO - Epoch 4300 completed. Loss: 0.5218
2024-10-01 17:29:48,577 - INFO - Epoch 4400 completed. Loss: 0.5422
2024-10-01 17:30:16,859 - INFO - Epoch 4500 completed. Loss: 0.5073
2024-10-01 17:30:52,336 - INFO - Epoch 4600 completed. Loss: 0.5307
2024-10-01 17:31:29,635 - INFO - Epoch 4700 completed. Loss: 0.5166
2024-10-01 17:32:05,421 - INFO - Epoch 4800 completed. Loss: 0.5119
2024-10-01 17:32:42,171 - INFO - Epoch 4900 completed. Loss: 0.5051
2024-10-01 17:33:18,785 - INFO - Epoch 5000 completed. Loss: 0.5174
